Freq,GD,IL/Gain,Phase,PDL,PMD,Freq,CD
196165.232114849,-4.14580396954042,-24.1776605058806,10268.9965291551,0,0,196164.911220058,515.375041169312
196164.590326317,-1.56892876369386,-25.7511332190695,10462.760702443,0,0,196164.269433625,592.204024235895
196163.948541984,1.39209135748561,-27.2545757051598,10656.5347735132,0,0,196163.627651392,621.867013284981
196163.30676185,4.50142642391052,-28.6438469755328,10850.319815784,0,0,196162.985873358,588.858907732742
196162.664985916,7.44572096257423,-29.8771427002604,11044.1157953855,0,0,196162.344099523,488.745671234722
196162.023214181,9.88944931874784,-30.9215676179383,11237.9213701839,0,0,196161.702329888,331.800140848901
196161.381446645,11.5484500229923,-31.7590677809529,11431.7339486753,0,0,196161.060564452,141.894412946084
196160.739683308,12.2579220877228,-32.3898408170874,11625.550034227,0,0,196160.418803215,-49.7069179360665
196160.097924171,12.0093874980424,-32.8320469801074,11819.3657809193,0,0,196159.777046177,-213.226296458708
196159.456169233,10.9432560157489,-33.1178296264048,12013.1776088997,0,0,196159.135293338,-328.241696503306
196158.814418494,9.30204753323235,-33.2868880972645,12206.9827104181,0,0,196158.493544699,-387.632567410247
196158.172671954,7.36388469618112,-33.3794756563581,12400.7793274504,0,0,196157.851800258,-396.602760098079
196157.530929612,5.38087089569072,-33.4305618567933,12594.5667709919,0,0,196157.210060017,-368.304523055417
196156.88919147,3.53934828041363,-33.4662543049209,12788.345235993,0,0,196156.568323974,-318.259126307254
196156.247457527,1.94805264887736,-33.5027055926716,12982.1155122972,0,0,196155.92659213,-260.103896573668
196155.605727783,0.647533166009026,-33.5470325395507,13175.8786906987,0,0,196155.284864486,-203.571981093796
196154.964002238,-0.370326739459955,-33.5993729828447,13369.6359273561,0,0,196154.64314104,-154.500780254403
196154.322280891,-1.14283064073197,-33.655260524202,13563.3882868367,0,0,196154.001421792,-115.499329222007
196153.680563743,-1.72032728684201,-33.7077224189094,13757.1366569787,0,0,196153.359706744,-86.4351013326313
196153.038850794,-2.15250279350516,-33.74892408594,13950.8817239327,0,0,196152.717995894,-64.710518366627
196152.397142044,-2.4760553853383,-33.7714913262038,14144.6239996859,0,0,196152.076289243,-46.0041524957376
196151.755437492,-2.70607614781699,-33.7697028283309,14338.3638918093,0,0,196151.434586791,-25.6403901255339
196151.113737139,-2.83427809844466,-33.7406359624721,14532.1017941494,0,0,196150.792888537,-0.0769323715758219
196150.472040985,-2.83466276030254,-33.6851210866259,14725.8381696626,0,0,196150.151194482,32.2917209308798
196149.830349029,-2.67320415564814,-33.6082344355345,14919.5736023016,0,0,196149.509504625,71.6865007370529
196149.188661271,-2.31477165196287,-33.5190273824922,15113.3088154219,0,0,196148.867818967,118.184114448763
196148.546977712,-1.72385107971905,-33.4293132366472,15307.0446747783,0,0,196148.226137507,172.53462650088
196147.905298351,-0.861177947214657,-33.3516003199612,15500.7821968547,0,0,196147.584460245,235.711070379097
196147.263623189,0.317377404680826,-33.2963896904393,15694.5225662276,0,0,196146.942787182,306.944990510061
196146.621952225,1.85210235723113,-33.2692494952955,15888.267137624,0,0,196146.301118317,381.064488248137
196145.980285459,3.75742479847182,-33.268005020461,16082.0173760427,0,0,196145.659453651,446.709780449152
196145.338622892,5.99097370071758,-33.2803613875343,16275.7746901243,0,0,196145.017793182,486.660493050783
196144.696964522,8.42427616597149,-33.2823763772592,16469.54014409,0,0,196144.376136912,481.304118372691
196144.055310351,10.8307967578349,-33.2384147067331,16663.3140865081,0,0,196143.73448484,414.753241445959
196143.413660378,12.9045629650647,-33.1034049008385,16857.0957925092,0,0,196143.092836966,281.818595140402
196142.772014603,14.3136559407668,-32.8279470694062,17050.883251383,0,0,196142.45119329,92.9547517991182
196142.130373026,14.7784296997623,-32.365998856229,17244.6732196804,0,0,196141.809553812,-125.71922976274
196141.488735647,14.1498335509486,-31.6836292577564,17438.4615898651,0,0,196141.167918532,-338.219298258684
196140.847102466,12.4587370596552,-30.7663705199284,17632.2440162575,0,0,196140.52628745,-508.831774052885
196140.205473483,9.9145781893908,-29.6227666342211,17826.0166376604,0,0,196139.884660566,-612.327859884635
196139.563848698,6.85293888996762,-28.2828370231215,18019.7766915617,0,0,196139.243037879,-640.246898528221
196138.92222811,3.65170439732651,-26.7920233921529,18213.5228536475,0,0,196138.601419391,-600.884420954173
196138.280611721,0.647282292555644,-25.2026699547132,18407.2552394279,0,0,196137.9598051,-513.988043143542
196137.638999529,-1.92265792316206,-23.5656863853969,18600.975121569,0,0,196137.318195007,-403.122010397311
196136.997391535,-3.93826797514862,-21.9244492785855,18794.6844933503,0,0,196136.676589112,-289.030208363857
196136.355787738,-5.38341901696791,-20.3118060056683,18988.3856220956,0,0,196136.034987414,-186.01734375506
196135.714188139,-6.31350573574321,-18.7498711051655,19182.080695938,0,0,196135.393389914,-101.454760059175
196135.072592738,-6.82077953603908,-17.2516446246312,19375.7716053679,0,0,196134.751796611,-37.2815895119516
196134.431001534,-7.00718748359884,-15.8234236549564,19569.4598494081,0,0,196134.110207506,7.837277660974
196133.789414528,-6.96800109529397,-14.4672199171036,19763.1465295375,0,0,196133.468622599,36.672104297952
196133.147831719,-6.78464057380421,-13.182761446367,19956.8323910747,0,0,196132.827041889,52.2548829377115
196132.506253108,-6.52336615911565,-11.9689093510514,20150.5178816624,0,0,196132.185465376,57.3565151030664
196131.864678693,-6.23658358360032,-10.8244812506574,20344.2032097552,0,0,196131.54389306,54.3040641081973
196131.223108477,-5.96506326305934,-9.74860458186392,20537.8883960022,0,0,196130.902324942,45.0058806742845
196130.581542457,-5.74003385968791,-8.74074653688476,20731.5733159351,0,0,196130.260761022,31.0351509279371
196129.939980635,-5.58485810504823,-7.80057324936238,20925.2577350578,0,0,196129.619201298,13.7120282604485
196129.29842301,-5.51629796374598,-6.92776759875757,21118.9413380069,0,0,196128.977645772,-5.82726636411053
196128.656869582,-5.54543429556654,-6.12187356958254,21312.6237533079,0,0,196128.336094442,-26.5815714742928
196128.015320352,-5.678342152938,-5.38218613056536,21506.3045749162,0,0,196127.69454731,-47.661293399608
196127.373775318,-5.91664861993604,-4.70768346004522,21699.9833812716,0,0,196127.053004375,-68.2795149047706
196126.732234481,-6.25804619445989,-4.09697089774045,21893.6597521936,0,0,196126.411465637,-87.7506933341692
196126.090697842,-6.69679966113074,-3.54821784908275,22087.3332837196,0,0,196125.769931096,-105.491526823579
196125.449165399,-7.22425729524863,-3.05910414340089,22281.0036008909,0,0,196125.128400752,-121.025801351146
196124.807637153,-7.82938630200437,-2.62680989634341,22474.6703684286,0,0,196124.486874604,-133.994835028363
196124.166113105,-8.49936047714618,-2.24806544120894,22668.3332991463,0,0,196123.845352654,-144.173822444668
196123.524593253,-9.22022958936952,-1.91924281675515,22861.9921598278,0,0,196123.2038349,-151.486045795519
196122.883077597,-9.97765981834712,-1.63645956127446,23055.6467742652,0,0,196122.562321344,-156.001068020959
196122.241566139,-10.7576651584519,-1.3956713205157,23249.2970233285,0,0,196121.920811983,-157.915686406534
196121.600058877,-11.5472435904846,-1.19274596433659,23442.9428422807,0,0,196121.27930682,-157.522453596448
196120.958555812,-12.3348558584668,-1.02353352493742,23636.584215845,0,0,196120.637805853,-155.171979595718
196120.317056944,-13.1107157564454,-0.883941341609823,23830.2211717228,0,0,196119.996309083,-151.233389354297
196119.675562272,-13.8668827032169,-0.770012205464848,24023.85377334,0,0,196119.35481651,-146.056176047466
196119.034071797,-14.5971635834542,-0.677999462402028,24217.482112605,0,0,196118.713328133,-139.93973636957
196118.392585518,-15.2968622653021,-0.604438823967708,24411.1063033692,0,0,196118.071843952,-133.117884388662
196117.751103435,-15.9624516872454,-0.546206117780351,24604.7264760538,0,0,196117.430363968,-125.763317451606
196117.109625549,-16.5912682745034,-0.50055042095849,24798.3427735533,0,0,196116.78888818,-118.006938197902
196116.46815186,-17.1813029654929,-0.465103229673137,24991.9553481759,0,0,196116.147416589,-109.963451076499
196115.826682367,-17.7311202208754,-0.437862559208209,25185.5643591685,0,0,196115.505949194,-101.752975981225
196115.18521707,-18.2398851007815,-0.417159785022953,25379.1699703503,0,0,196114.864485995,-93.5127294828646
196114.543755969,-18.7074487481959,-0.401619342476186,25572.77234752,0,0,196114.223026993,-85.3959850184538
196113.902299065,-19.1344286732881,-0.390116852868786,25766.3716555285,0,0,196113.581572186,-77.5613856459472
196113.260846357,-19.5222356015179,-0.381739280746118,25959.9680551361,0,0,196112.940121576,-70.1544407649408
196112.619397845,-19.8730078053426,-0.375749093900854,26153.5616999484,0,0,196112.298675162,-63.2867586841712
196111.977953529,-20.1894415987634,-0.371555220923684,26347.1527338253,0,0,196111.657232944,-57.0188803923372
196111.336513409,-20.4745360007251,-0.368690440522789,26540.7412891471,0,0,196111.015794922,-51.3540053142549
196110.695077485,-20.7313060272964,-0.366792576955591,26734.3274861723,0,0,196110.374361096,-46.2416377372278
196110.053645757,-20.9625142159825,-0.365586851383224,26927.9114335146,0,0,196109.732931466,-41.5904743261194
196109.412218225,-21.1704665876131,-0.364868394640943,27121.4932295721,0,0,196109.091506032,-37.287469006435
196108.770794888,-21.3569039326453,-0.364485177151938,27315.0729645861,0,0,196108.450084794,-33.2208509533302
196108.129375748,-21.523008187412,-0.364323738683217,27508.6507229066,0,0,196107.808667751,-29.3025136074903
196107.487960804,-21.6695207554494,-0.364299239083554,27702.2265850064,0,0,196107.167254905,-25.4834414138827
196106.846550055,-21.7969379625188,-0.364349610572592,27895.8006288624,0,0,196106.525846254,-21.7601496992131
196106.205143502,-21.9057387110149,-0.36443170963312,28089.3729304852,0,0,196105.884441799,-18.1672323725536
196105.563741145,-21.9965748728777,-0.364517761538998,28282.9435636051,0,0,196105.243041539,-14.7588353468109
196104.922342983,-22.0703690496117,-0.364591434828762,28476.5125987784,0,0,196104.601645475,-11.5856496244419
196104.280949017,-22.1282972977339,-0.364644057627121,28670.0801023313,0,0,196103.960253607,-8.67309909201595
196103.639559246,-22.171662793194,-0.364672035577183,28863.6461355931,0,0,196103.318865934,-6.00749979615784
196102.998173671,-22.2017002921748,-0.364675436502186,29057.210754778,0,0,196102.677482457,-3.53484215348772
196102.356792292,-22.2193745029422,-0.364656593105721,29250.7740116671,0,0,196102.036103175,-1.17170917501426
196101.715415108,-22.2252330488173,-0.364618217063411,29444.3359549936,0,0,196101.394728089,1.17626203366399
196101.074042119,-22.219351738649,-0.364560895159393,29637.8966322332,0,0,196100.753357198,3.59381637022125
196100.432673326,-22.2013826567979,-0.364482061576004,29831.4560914091,0,0,196100.111990502,6.1396783049986
196099.791308728,-22.1706842652729,-0.364377853799889,30025.0143825371,0,0,196099.470628002,8.83874108924374
196099.149948325,-22.1264905598267,-0.364248131828029,30218.5715584683,0,0,196098.829269697,11.6857567036163
196098.508592117,-22.0680617763086,-0.364102478880984,30412.1276750866,0,0,196098.187915587,14.6588351854575
196097.867240105,-21.9947676003813,-0.363963723609738,30605.6827910352,0,0,196097.546565672,17.73955389001
196097.225892288,-21.9060698309312,-0.363866998403724,30799.2369673106,0,0,196096.905219952,20.9316015349486
196096.584548666,-21.8014118232565,-0.363854812272889,30992.7902671141,0,0,196096.263878428,24.270099411882
196095.943209239,-21.6800613261971,-0.363971328314728,31186.3427562427,0,0,196095.622541098,27.8193325230802
196095.301874007,-21.5409646635817,-0.364259202729865,31379.8945040904,0,0,196094.981207964,31.661421597164
196094.66054297,-21.3826575555959,-0.364761812445954,31573.4455851228,0,0,196094.339879024,35.88090337023
196094.019216127,-21.2032530387447,-0.365531071438134,31766.9960805564,0,0,196093.69855428,40.5489953267875
196093.37789348,-21.0005080621108,-0.366639685169853,31960.5460799271,0,0,196093.05723373,45.7111450502509
196092.736575028,-20.7719523368595,-0.368196489237459,32154.095682265,0,0,196092.415917375,51.3787781027531
196092.09526077,-20.5150584463458,-0.370364040509743,32347.6449966677,0,0,196091.774605215,57.5281653649711
196091.453950708,-20.2274176195209,-0.373378739444519,32541.1941421756,0,0,196091.133297249,64.1064836785404
196090.81264484,-19.9068852011282,-0.377572481082076,32734.7432470009,0,0,196090.491993479,71.0451522962671
196090.171343166,-19.5516594396469,-0.383394823844586,32928.2924473038,0,0,196089.850693903,78.2752751577277
196089.530045688,-19.1602830638582,-0.391434405870578,33121.841885808,0,0,196089.209398521,85.738426678688
196088.888752404,-18.7315909304648,-0.402439052368988,33315.3917105175,0,0,196088.568107335,93.388464811909
196088.247463314,-18.2646486064052,-0.41733654416746,33508.9420736638,0,0,196087.926820343,101.180932534618
196087.606178419,-17.7587439437322,-0.437258637969574,33702.4931307922,0,0,196087.285537545,109.050923702796
196086.964897719,-17.2134893252182,-0.463569329984345,33896.0450396608,0,0,196086.644258942,116.885380061376
196086.323621213,-16.6290624249113,-0.497894139663707,34089.5979584476,0,0,196086.002984533,124.501568161259
196085.682348901,-16.006554584105,-0.542148466857489,34283.152042771,0,0,196085.361714318,131.641543402134
196085.041080784,-15.3483468670943,-0.598562523256026,34476.7074412505,0,0,196084.720448298,137.986870188911
196084.399816861,-14.6584125161498,-0.669697627919165,34670.2642897017,0,0,196084.079186473,143.190915585569
